"nameCompany","streetAddress","postalCode","addressLocality"
"ALDI SÜD","Schafhäuser Str. 12","55232","Alzey"
"Aldi Süd","Lange Ruthe","55294","Bodenheim"
"ALDI SÜD","Töngesstr. 38A","55129","Mainz"
"ALDI SÜD","Jakob-Anstatt-Str. 13","55130","Mainz"
"ALDI SÜD","Marie-Curie-Ring 4 - 8","55291","Saulheim"
"ALDI SÜD","Johannes-Kepler-Str. 12","55129","Mainz"
"ALDI SÜD","Ober-Saulheimer-Str. 31","55286","Wörrstadt"
"ALDI SÜD","Am Giener 27","55268","Nieder-Olm"
"ALDI SÜD","Drechslerweg 1","55128","Mainz-Bretzenheim"
"ALDI SÜD","Jägerpfad 1","55270","Ober-Olm"
"ALDI SÜD","Essenheimer Str. 133","55128","Mainz"
"ALDI SÜD","Kaiser-Wilhelm-Ring 6","55118","Mainz"
"ALDI SÜD","Dr.-Martin-Luth.-King-W. 20","55122","Mainz"
"ALDI SÜD","Hattenbergstr. 6","55122","Mainz"
"ALDI SÜD","Bürgerm.-Alexander-Str. 9","55122","Mainz"
"ALDI SÜD","Rheinallee 203","55120","Mainz"
"ALDI SÜD","Sertoriusring 100","55126","Mainz"
"ALDI SÜD","In der Krummgewann 3","55597","Wöllstein"
"ALDI SÜD","Im Schäfersborn 1","55262","Heidesheim am Rhein"
"ALDI SÜD","Konrad-Adenauer-Str. 14c","55218","Ingelheim"
"ALDI SÜD","Alzeyer Str. 135","55543","Bad Kreuznach"
"ALDI SÜD","Rheinstr. 56","55435","Gau-Algesheim"
"ALDI SÜD","Bruchwiese 19","55585","Altenbamberg"
"ALDI SÜD","Schwabenheimer Weg 50","55543","Bad Kreuznach"
"ALDI SÜD","Am Kieselberg 6a","55457","Gensingen"
"ALDI SÜD","In den Zehn Morgen 12","55559","Bretzenheim"
"ALDI SÜD","Am Wiesenberg 3","55593","Rüdesheim"
"ALDI SÜD","Hans-Franck-Str. 44","55590","Meisenheim"
"ALDI SÜD","Hauptstr. 3","55595","Roxheim"
"ALDI SÜD","Hitchinstr. 45a","55411","Bingen"
"ALDI SÜD","Am Welschberg 3","55596","Waldböckelheim"
"ALDI SÜD","Johannisplatz 1-3","55566","Bad Sobernheim"
"ALDI SÜD","Friedrichsheck 31","55442","Warmsroth"
"ALDI SÜD","Kallenfelser Str. 34","55606","Kirn"
"ALDI SÜD","Michelswiese 1","55743","Idar-Oberstein"
"ALDI SÜD","Webergasse 2","56355","Nastätten"
"ALDI SÜD","Vollmersbachstr. 71","55743","Idar-Oberstein"
"ALDI SÜD","Johann-Philipp-Reis-Str. 14a","55469","Simmern"
"ALDI SÜD","Maiwiese 26","55765","Birkenfeld"
"ALDI SÜD","Freiherr-von-Drais-Str. 3","55481","Kirchberg"
"ALDI SÜD","Bahnhofstr. 18","56377","Nassau"
"ALDI SÜD","Bei den Roten Buchen","56154","Boppard"
"ALDI SÜD","Südstr. 8","56288","Kastellaun"
"ALDI SÜD","Rhein-Mosel-Str. 97","56281","Emmelshausen"
"ALDI SÜD","Frankfurter Str. 49","56414","Wallmerod"
"ALDI SÜD","Nieverner Str. 13","56130","Bad Ems"
"ALDI SÜD","Am Bornpfad 17 a","56321","Rhens"
"ALDI SÜD","Industriestr. 10","56412","Heiligenroth"
"ALDI SÜD","Braubacher Str. 75","56112","Lahnstein"
"ALDI SÜD","Gewerbestr. 6-8","56477","Rennerod"
"ALDI SÜD","Günther-Koch-Str. 27","56457","Westerburg"
"ALDI SÜD","In der Bremerwiese 4","54497","Morbach"
"ALDI SÜD","Koblenzer Str. 19","56112","Lahnstein"
"ALDI SÜD","Auf der Klaus 7","56422","Wirges"
"ALDI SÜD","Am Dörrenbach 6","54411","Hermeskeil"
"ALDI SÜD","Bahnhofstr. 50","56068","Koblenz"
"ALDI SÜD","Haselstr. 26","56235","Ransbach-Baumbach"
"ALDI SÜD","Moselweißer Str. 115","56073","Koblenz"
"ALDI SÜD","Rheinauf 2","56179","Vallendar"
"ALDI SÜD","Schlachthofstr. 86-88","56073","Koblenz"
"ALDI SÜD","Rudolf-Diesel-Str. 29","56203","Höhr-Grenzhausen"
"ALDI SÜD","Am Bahnhof 11","56841","Traben-Trarbach"
"ALDI SÜD","Trierer Str. 116","56072","Koblenz"
"ALDI SÜD","An der Lehmkaute 1","56470","Bad Marienberg (Westerwald)"
"ALDI SÜD","Cusanusstr. 18","54470","Bernkastel-Kues"
"ALDI SÜD","Luisenstr. 21","56242","Selters"
"ALDI SÜD","Zur alten Schanze 8","56856","Zell"
"ALDI SÜD","Ernst-Abbe-Str. 19","56070","Koblenz"
"ALDI SÜD","Nassauische Str. 44-50","57299","Burbach"
"ALDI SÜD","Brauereistr. 44","56170","Bendorf"
"ALDI SÜD","Industriestr. 26","56218","Mülheim-Kärlich"
"ALDI SÜD","Weidenstr. 6","57290","Neunkirchen"
"ALDI SÜD","Markweg 1","56812","Cochem-Cond"
"ALDI SÜD","Königsberger Straße","56269","Dierdorf"
"ALDI SÜD","Vor Geisenach 5","56751","Polch"
"ALDI SÜD","Kleeberger Weg 35","57627","Hachenburg"
