"nameCompany","streetAddress","postalCode","addressLocality"
"Lidl","Weißbacher Str. 28","01936","Königsbrück"
"Lidl","Bautzner Str. 27","02730","Ebersbach"
"Lidl","Bahnhofstr. 10 a","04874","Belgern"
"Lidl","Hauptstr. 77 c","01609","Gröditz"
"Lidl","Doktorsteg 2","06333","Hettstedt"
"Lidl","Schmiedeberger Str. 56 B","04849","Bad Düben"
"Lidl","Friedensstr. 5-7","06749","Bitterfeld-Wolfen"
"Lidl","Fichtestr. 2","01917","Kamenz"
"Lidl","Warschauer Str. 9 b","04860","Torgau"
"Lidl","Neusalzaer Str. 39 a","02625","Bautzen"
"Lidl","Leipziger Str. 83-89","06766","Bitterfeld-Wolfen"
"Lidl","Schillerstr. 41","04910","Elsterwerda"
"Lidl","Steinstr. 36","02625","Bautzen"
"Lidl","Poststr. 7","02708","Löbau"
"Lidl","Dresdener Str. 29","04924","Bad Liebenwerda"
"Lidl","Felsenkellerweg 21","06493","Ballenstedt"
"Lidl","Am Ankerglasplatz 8","02994","Bernsdorf"
"Lidl","Leipziger Str. 36i","06366","Köthen"
"Lidl","Geschwister-Scholl-Str. 55","06449","Aschersleben"
"Lidl","Musestieg 5","06502","Thale"
"Lidl","Bahnhofstr. 2","06773","Gräfenhainichen"
"Lidl","Berliner Str. 1","01945","Ruhland"
"Lidl","Gerhart-Hauptmann-Str. 6 a","01979","Lauchhammer"
"Lidl","Parkstr. /Mauerstr. 1","06406","Bernburg (Saale)"
"Lidl","Oeringer Str. 20","06484","Quedlinburg-Quarmbeck"
"Lidl","Am Platz der Jugend 1a","06406","Bernburg (Saale)"
"Lidl Vertriebs GmbH & Co. KG","Claude-Breda-Str. 7","06406","Bernburg"
"Lidl","Senftenberger Str. 1","02991","Lauta-Torno"
"Lidl","Köthener Str. 70 a","06847","Dessau-Roßlau"
"Lidl","Bahnhofsallee 10","03253","Doberlug"
"Lidl","Askanische Str. 115","06846","Dessau-Roßlau"
"Lidl","Berliner Str. 1","04916","Herzberg"
"Lidl","Briesker Str. 50","01968","Senftenberg"
"Lidl","Reichenbacher Str. 53 b","02827","Görlitz"
"Lidl","Schulstr. 2 a","02977","Hoyerswerda"
"Lidl","Kaiserstr. 48","06385","Aken"
"Lidl","Christoph-Lüders-Str. 32","02826","Görlitz"
"Lidl","Langer Damm 6","03238","Finsterwalde"
"Lidl","Rosa-Luxemburg-str. 70","06917","Jessen"
"Lidl","Freienhufener Str. 21A","01983","Großräschen"
"Lidl","Dessauer Str. 279","06886","Wittenberg"
"Lidl","Friedensstr. 77","02943","Boxberg"
"Lidl","Berliner Chaussee 13","06886","Wittenberg"
"Lidl","Heinrichstr. 17","03130","Spremberg"
"Lidl","Bautzener Str. 31","02943","Weißwasser"
"Lidl","Gewerbepark Nord 1","03205","Calau"
"Lidl","Aufbaustr. 17","03159","Döbern"
"Lidl","Otto-Grotewohl-Str. 19","03222","Lübbenau"
"Lidl","Karl-Liebknecht-Str. 47A","03046","Cottbus"
"Lidl","Uhlandstr. 12","03050","Cottbus-Sachsendorf"
"Lidl","Dissenchener Str. 16","03042","Cottbus-Sandow"
"Lidl","Sielower Landstr. 21","03044","Cottbus-Schmellwitz"
"Lidl","Spremberger Str. 10","03149","Forst"
"Lidl","Cottbuser Str. 7A","03185","Peitz"
"Lidl","Sprucker Str. 36","03172","Guben"
"Lidl","Hauptstr. 67","15936","Dahme"
"Lidl","Südpromenade 6","15926","Luckau"
"Lidl","Vorstadt Neumarkt 5-7","14913","Jüterbog"
"Lidl","Brücker Landstr. 5","14806","Bad Belzig"
"Lidl","Berliner Chaussee 23","15907","Lübben"
"Lidl","Schützenstr. 46","14943","Luckenwalde"
"Lidl","Clara-Zetkin-Str. 37","14547","Beelitz"
"Lidl","Berliner Tor 3","14959","Trebbin"
"Lidl","Emstaler Landstr. 40","14797","Kloster-Lehnin"
"Lidl","Stubenrauchstr. 25a","15806","Zossen"
"Lidl","Am Bahnhof 2 A","14974","Ludwigsfelde"
"Lidl","Potsdamer Str. 23","14776","Brandenburg an der Havel-Neustadt"
"Lidl","Friedrich-Franz-Str. 4","14770","Brandenburg an der Havel"
"Lidl","Berliner Str. 88","14542","Werder"
"Lidl","Upstallstr. 22","14772","Brandenburg an der Havel"
"Lidl","Zum Kirchsteigfeld 12","14480","Potsdam-Drewitz"
"Lidl","Luckenwalder Str. 68","15711","Königs Wusterhausen"
"Lidl","Horstweg 98","14478","Potsdam-Schlaatz"
"Lidl","Zeppelinstr. 56","14471","Potsdam-Potsdam West"
"Lidl","Großbeerenstr. 265","14480","Potsdam"
"Lidl Vertriebs-GmbH & Co. KG","An der Anhalter Bahn 4","14979","Großbeeren"
"Lidl","Berliner Damm 159-161","15831","Mahlow"
"Lidl","Berliner Str. 121","14467","Potsdam-Berliner Vorstadt"
"Lidl","Potsdamer Str. 41-42","14469","Potsdam-Bornim"
"Lidl","Wannseestr. 17","14532","Stahnsdorf"
"Lidl","Schloßstr. 5","15859","Storkow"
"Lidl","Dorfaue 33","15745","Wildau"
"Lidl","Fürstenwalder Str. 9","15848","Beeskow"
"Lidl","Elbestr. 1","14513","Teltow"
"Lidl","Teltower Damm 295","14167","Berlin-Zehlendorf"
"Lidl","Karl-Marx-Str. 38-42","14532","Kleinmachnow"
"Lidl","Lichtenrader Damm 219","12305","Berlin-Lichtenrade"
"Lidl","Nauener Str. 9","14669","Ketzin"
"Lidl","Marienfelder Allee 202","12279","Berlin-Marienfelde"
"Lidl","Ernst-Thälmann-Str. 2","14727","Premnitz"
"Lidl","Wismarer Str. 35","12207","Berlin-Lichterfelde"
"Lidl","Mühlenstr. 2","14167","Berlin-Zehlendorf"
"Lidl","August-Bebel-Allee 38-44","15732","Eichwalde"
"Lidl","Malteserstr. 162-164","12277","Berlin-Marienfelde"
"Lidl","Kladower Damm 363-365","14089","Berlin-Kladow"
"Lidl","Säntisstr. 49","12277","Berlin-Marienfelde"
"Lidl","Kaiser-Wilhelm-Str. 6","12247","Berlin-Lankwitz"
"Lidl","Warmensteinacher Str. 57","12349","Berlin-Buckow"
"Lidl","Clayallee 278","14169","Berlin-Zehlendorf"
"Lidl","Altglienicker Chaussee 13","12529","Schönefeld"
"Lidl","Curtiusstr. 36-38","12205","Berlin-Lichterfelde"
"Lidl","Hindenburgdamm 94","12203","Berlin-Lichterfelde"
"Lidl","Buckower Damm 194","12349","Berlin-Buckow"
"Lidl","Kaiser-Wilhelm-Str. 127","12247","Berlin-Lankwitz"
"Lidl","Birkbuschstr. 54","12167","Berlin-Lankwitz"
"Lidl","Hüttenweg 50","14195","Berlin-Dahlem"
"Lidl","Großbeerenstr. 2","12107","Berlin-Mariendorf"
"Lidl","Lipschitzallee 50","12353","Berlin-Gropiusstadt"
"Lidl","Neuköllner Str. 236-238","12357","Berlin-Rudow"
"Lidl","Steglitzer Damm 95","12169","Berlin-Steglitz"
"Lidl","Bruno-Taut-Str. 4","12524","Berlin-Bohnsdorf"
"Lidl","Rothenburgstr. 38a","12163","Berlin-Steglitz"
"Lidl","Karl-Marx-Str. 35","15890","Eisenhüttenstadt"
"Lidl","Gutschmidtstr. 101","12359","Berlin-Britz"
"Lidl","Bergstr. 86","12169","Berlin-Steglitz"
"Lidl","Semmelweisstr. 106","12524","Berlin-Altglienicke"
"Lidl","Schlossstr. 1","12163","Berlin"
"Lidl","Tempelhofer Damm 215-219","12099","Berlin-Tempelhof"
"Lidl","Manteuffelstr. 24-25","12103","Berlin-Tempelhof"
"Lidl","Adlergestell 291","12489","Berlin-Adlershof"
"Lidl","Vorarlberger Damm 24","12157","Berlin"
"Lidl","Tempelhofer Weg 14","12347","Berlin-Britz"
"Lidl","Späthstr. 162","12359","Berlin-Britz"
"Lidl","Nuthestr. 5","12307","Berlin-Lichtenrade"
"Lidl","Tempelhofer Damm 130","12099","Berlin-Tempelhof"
"Lidl","Oberlandstr. 17","12099","Berlin-Tempelhof"
"Lidl","Grünauer Str. 118","12557","Berlin"
"Lidl","Innsbrucker Platz (im U-Bahnhof)","10827","Berlin"
"Lidl","Glasower Str. 42","12051","Berlin"
