X,Y,OBJECTID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY
11.266666666928222,55.200000000240365,2858,29546,29150,GULFHAVEN,DK,55.2,11.266667,55,12,N,11,16,E,194,44064,V,OR,P, , , ,Y, ,N,C, ,M,1,M,Y, , , ,Y,Y,Y, , ,N,N, ,Y,Y, , ,Y, , ,Y,Y, , , , ,Y,Y, ,Y, , , , , , , , , , , , ,N,Y,N,N, , ,C, , 
-73.200000000290814,45.883333333518998,2859,2975,2820,CONTRECOUR,CA,45.883333,-73.2,45,53,N,73,12,W,C302,14003,V,RN, , , , ,Y,Y,K, ,M, ,0,L, , , , ,Y, ,Y, , , , ,Y,Y, , , ,Y, ,Y,Y,Y, , , , ,Y, , , , , , , , , , , , , , , , ,Y, , , , , , ,S
-60.299999999691018,53.366666666489088,2860,1335,1230,GOOSE BAY,CA,53.366667,-60.3,53,22,N,60,18,W,146,15018,V,CN,P, , ,Y, , ,K, ,N, ,1, , , , ,N,Y,N,Y, , , ,N,Y,Y, , , ,Y, , ,Y,Y, , , , ,Y,Y, , , , , , , , , , , , , , , ,Y,Y, , , , , , 
25.71666666636408,35.20000000019553,2861,43155,43080,AYIOS NIKOLAOS,GR,35.2,25.716667,35,12,N,25,43,E,132,54314,V,CN, , , , , , , ,H,L, ,0,M, , , , ,Y,N,Y, , , ,Y,Y, , , , ,Y,Y,Y, ,Y,Y, , , ,Y, , , , , , , , , , ,Y, , , , , ,Y,Y,Y, , ,C, , 
29.116666666389861,40.416666666639877,2862,43340,43325,GEMLIK,TR,40.416667,29.116667,40,25,N,29,7,E,132,55040,V,OR,F, , , ,Y,Y, ,A,M,F,0,M, , , ,N,Y,Y,Y,Y,Y, ,Y, , ,Y,Y, ,Y, ,Y, ,Y,Y, , , ,Y,Y, ,Y, ,Y, ,Y,Y,Y, , , , , , , ,Y,Y,Y, , ,C, , 
-38.48333333338293,-3.716666667110996,2863,12650,12575,PORTO DE MUCURIPE,BR,-3.716667,-38.483333,3,43,S,38,29,W,124,24251,S,OR,G,Y,N,N,N,Y,K,M,K,K,2,L,Y,Y,N,N,Y,Y,Y, ,Y,N,Y,Y, ,Y,Y, ,Y, ,Y,Y,Y,Y, , ,N,Y,Y,N,N,Y, ,Y, , ,N,Y,Y,Y,N, , , ,Y,Y,Y, , ,B, ,S
-35.199999999791324,-5.78333333297098,2864,12690,12575,NATAL,BR,-5.783333,-35.2,5,47,S,35,12,W,124,24234/3,S,RN,G,Y,N,N,Y,Y,L,K,L,M,2,L,Y,Y,Y,N,Y,Y,Y, ,Y,N,N,Y, , ,Y,Y,Y,Y, ,Y,Y,Y, , , ,Y,N,N,N,Y, , , , , ,Y,N,Y, , , , ,Y,Y,Y,Y,Y,C,S,M
-37.050000000082768,-10.916666666682611,2865,12760,12700,PORT DE ARACAJU,BR,-10.916667,-37.05,10,55,S,37,3,W,124,24211,S,RN,F,Y,N,N,Y, ,P,K,N,G,2,L,Y, ,Y, ,Y,Y,Y,Y, ,N,N,Y, ,Y,Y, ,Y, ,Y,Y,Y,Y, , , ,Y,N, ,N,Y,Y, , , ,Y, , ,Y, , , , ,Y,Y,Y, , ,C, ,M
-38.516666666778171,-12.966666666924537,2866,12770,12700,PORT DE SALVADOR,BR,-12.966667,-38.516667,12,58,S,38,31,W,124,24203,M,CB,G,N,N,N,Y,Y,J,H,K,K,2,L,Y,Y,Y, ,Y, ,Y, , ,N,Y,Y, ,Y,Y, ,Y, ,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y, , , ,Y,Y,Y, , , , ,Y,Y,Y,Y,Y,Y,C,S,M
-40.333333333674382,-20.31666666705798,2867,12850,12700,VITORIA,BR,-20.316667,-40.333333,20,19,S,40,20,W,124,24171,M,RN,E,Y,Y,N,N,Y,K,C,K,L,1,L, ,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y, ,Y,Y, ,Y, ,Y,Y,Y, , , , ,Y, , ,N,Y, , , , ,Y,Y,Y, , , , ,Y,Y,Y, , , ,C, ,M
-40.249999999737142,-20.283333333306135,2868,12855,12700,TUBARAO,BR,-20.283333,-40.25,20,17,S,40,15,W,124,24171,L,CB,P,N,Y,N,N, ,B,E,A,L,2,L,Y,Y, , ,Y,Y,Y, , , ,Y,Y, ,Y, , ,Y, ,Y,Y,Y,Y, , , ,Y,Y, ,N,Y,Y, , ,Y,Y,Y,Y, , , , , ,Y,Y,Y, , ,C, ,L
-43.166666666879493,-22.90000000006949,2869,12920,12700,RIO DE JANEIRO,BR,-22.9,-43.166667,22,54,S,43,10,W,124,24162/0,L,CN,E,N,N,N,Y,Y,F,A,H,J,1,L,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y, ,Y,Y,Y,Y, ,Y,Y,Y,Y,Y, , ,Y,Y, ,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,L,S
-43.11666666633748,-22.88333333301172,2870,12930,12700,NITEROI,BR,-22.883333,-43.116667,22,53,S,43,7,W,124,24162,S,CN,E, , , , ,Y,M,K,L, ,1, ,Y,Y,Y,N,Y,Y,Y, ,Y,N,Y,Y, ,Y, , ,Y, ,Y,Y,Y,Y, , , ,Y,Y, ,N,Y, , , , ,Y,Y,Y,Y, , , ,Y,Y,Y, , , ,B,M,S
-48.516666666484099,-25.499999999806665,2871,12980,12700,PARANAGUA,BR,-25.5,-48.516667,25,30,S,48,31,W,124,24133,S,CN,G, ,N,N,Y,Y,J,F,J,J,2,L,Y,Y,Y,N,Y,Y,Y, , ,N,Y,Y, ,Y,Y, ,Y, , ,Y,Y,Y, , , ,Y,N,N,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,B, ,M
-48.633333332918269,-26.250000000024372,2872,13000,12700,SAO FRANCISCO,BR,-26.25,-48.633333,26,15,S,48,38,W,124,24132,S,RN,P,N,N,N,N,Y,J,L,K, ,2,L,Y,Y,Y,N,Y,Y,Y, , , ,Y,N, ,Y, , ,Y,Y, ,Y,Y,Y, , , ,Y,Y, ,N,Y, , , ,Y, , ,Y,Y,N,N,N,Y,Y,Y, ,Y,Y,B, ,S
-56.216666666410383,-34.899999999759793,2873,13120,13090,MONTEVIDEO,UY,-34.9,-56.216667,34,54,S,56,13,W,124,24057,M,CB,G,N,N,N,Y,Y,J,L,K,L,1,L,N,Y,Y,Y,Y,Y,Y, , , ,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y,Y,Y, ,Y, ,Y, , , , ,Y,Y,Y,Y, , ,C,M,M
-57.85000000008197,-34.466666666785443,2874,13140,13090,COLONIA,UY,-34.466667,-57.85,34,28,S,57,51,W,124,24052,V,OR,F, , , ,Y, ,P,M,N, ,1,M,Y, , ,N,Y,Y,Y, , ,N,N,Y, , ,Y, ,Y, , ,Y,Y,Y, , , ,Y,Y, ,N,Y,Y, , , , ,Y,Y, , , , ,Y,Y,N,N, , ,C, , 
-58.41666666690265,-33.883333333157431,2875,13150,13090,NUEVA PALMIRA,UY,-33.883333,-58.416667,33,53,S,58,25,W,124,24058,V,RN,G, , , , , ,K,O,L, ,0, , , , ,N,Y,Y,Y, ,Y,N,Y,Y, , ,Y,Y,Y, ,Y, ,Y, , , , ,Y,Y, ,Y,Y, , , , , ,Y, , , , , , ,Y,Y,N,N,N,C, , 
-57.683333333105786,-25.26666666643786,2876,13250,13190,PUERTO DE ASUNCION,PY,-25.266667,-57.683333,25,16,S,57,41,W,124,BA2039,V,RN,E, , , , , ,P, ,P, ,0, , , , , ,Y,Y,Y, , , ,Y, , , ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, , ,Y,Y, , , , ,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y, , , 
-60.700000000433832,-31.650000000061208,2877,13560,13310,SANTA FE,AR,-31.65,-60.7,31,39,S,60,42,W,124,24052,S,RN,E,N,N,N,Y,Y,O, ,M, ,0,L, , ,Y,N,Y,Y,Y, ,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,N, ,N,Y,Y, ,Y, ,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,B, , 
-60.733333332930755,-32.749999999905953,2878,13610,13310,SAN LORENZO,AR,-32.75,-60.733333,32,45,S,60,44,W,124,24052,V,RN,E,N,N,N,Y,N,L, ,J,M,0,L, , ,Y,N,Y,Y,Y, , ,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,N,N,Y,N,N,N,N,Y, , , , ,Y,Y,Y,Y, , ,C, ,S
-60.633333333643357,-32.950000000297358,2879,13630,13310,ROSARIO,AR,-32.95,-60.633333,32,57,S,60,38,W,124,24052,M,RN,E,N,N,N,Y,N,M, ,L,N,0,L, , ,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y,Y, ,Y,Y,Y,Y, , , , ,Y,Y,Y,Y, , ,B, ,S
-59.816666666807564,-33.583333333218768,2880,13670,13310,SAN PEDRO,AR,-33.583333,-59.816667,33,35,S,59,49,W,124,24052,V,RN,E,N,N,N, ,Y,L,M, ,M,0,L, ,Y, , ,Y,Y,Y, , ,N,Y,Y,Y,Y, , ,Y,Y,N,N, , , , , ,Y, , , , ,Y, , , , ,Y, , , , , ,Y,Y,Y,N, , ,C, , 
-59.183333333196416,-33.749999999818947,2881,13690,13310,PUERTO IBICUY,AR,-33.75,-59.183333,33,45,S,59,11,W,124,24052,V,RN,E, , , , , , ,L,M, ,0, , , , ,N, , ,Y, , ,N,Y,Y,Y,Y, ,Y,Y,Y, ,Y,Y, , , , ,Y, , , ,Y,Y, , , , ,Y, , , , , ,Y,Y,Y,N,N,N,N, , 
-58.233333333678011,-32.483333333673407,2882,13740,13310,CONCEPCION DEL URUGUAY,AR,-32.483333,-58.233333,32,29,S,58,14,W,124,24052,S,RN,E,N,N,N,Y, ,N, ,N,N,0,L, ,Y, ,N,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,Y, ,Y, ,Y, , , , ,Y, , , ,Y,Y,Y, , , ,Y, , , , , ,Y,Y,Y,Y, , ,C, ,S
-58.366666666360636,-34.600000000350022,2883,13760,13310,BUENOS AIRES,AR,-34.6,-58.366667,34,36,S,58,22,W,124,24053,L,CB,E,Y,N,N,Y,Y,M,M,L,K,1,L,N,Y,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,L,L
-58.70000000031299,-38.583333333310442,2884,13790,13310,QUEQUEN,AR,-38.583333,-58.7,38,35,S,58,42,W,124,23131,V,CB,P,N,Y,N,Y,Y,L,E,J, ,1,L, , ,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y, , , ,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,C, ,M
-62.066666666943519,-38.933333333407234,2885,13800,13310,PUERTO ROSALES,AR,-38.933333,-62.066667,38,56,S,62,4,W,124,23122,V,CB,G, , , ,Y, ,Q,E,N,N,2,L, , ,Y,N,Y,Y, , ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y, , ,N,Y,Y, , , ,Y,Y, , , , , ,Y,Y,Y, , , ,C, ,S
-159.999999999786468,70.650000000045139,2886,20470,20185,WAINWRIGHT,US,70.65,-160,70,39,N,160,0,W,CP09,16085,V,OR,P,N,N,Y,Y, , , , , ,1, , , , , ,Y, ,Y, , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , 
-156.783333332985336,71.283333333239,2887,20480,20185,BARROW,US,71.283333,-156.783333,71,17,N,156,47,W,CP09,16082,V,OR,P,N,N,Y,Y, , , , , ,0, , , , , ,Y, ,Y, , , , , , , ,Y,Y,Y,Y,Y, , , , , , ,Y,N, , , , , , , , , ,N,N,N,N,N,Y,Y,N,Y,N,N, , , 
-148.41666666695096,70.33333333318599,2888,20483,20185,PRUDHOE BAY,US,70.333333,-148.416667,70,20,N,148,25,W,CP09,16061,V,CN,P,N,N,Y,Y, , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-143.633333333268723,70.133333333187721,2889,20486,20185,BERNARD HARBOR,US,70.133333,-143.633333,70,8,N,143,38,W,CP09,16043,V,OR,F,N,N,Y,Y, ,P,P, , ,0, ,Y, , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-132.999999999951626,69.44999999985896,2890,20491,20490,TUKTOYAKTUK,CA,69.45,-133,69,27,N,133,0,W,CAN,15937,V,CN,F, , ,Y,Y, ,O, ,O,N,1, ,Y, , , ,Y,N,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y,Y, ,N, , , , , , , , , , , , ,Y,Y,Y,Y, , ,A,M, 
-124.750000000351434,70.183333333473115,2891,20492,20490,POLICE POINT,CA,70.183333,-124.75,70,11,N,124,45,W,CAN,CA7667,V,CN,F, , ,Y,Y, , ,G, , ,2, , , , , , , , , , , , , , , , , , ,Y,Y, , ,Y, , , , , , , , , , , , , , , , , , , ,N,Y,N,N, , , , , 
-124.083333333345038,69.349999999989279,2892,20493,20490,PAULATUK,CA,69.35,-124.083333,69,21,N,124,5,W,CAN,CA7687,S,CN,F, , ,Y,Y, ,Q, , , ,2, ,Y, , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , 
-122.750000000230571,69.816666666565155,2893,20494,20490,PEARCE POINT,CA,69.816667,-122.75,69,49,N,122,45,W,CAN,CA7621,V,CN,G, , ,Y,Y, , ,L, , ,1, ,Y, , , , , , , , , , , , , , , , , ,Y, , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-120.750000000109736,69.600000000008649,2894,20495,20490,TYSOE POINT,CA,69.6,-120.75,69,36,N,120,45,W,CAN,CA7621,V,CN,P, , ,Y,Y, , ,G, , ,1, , , , , , , , , , , , , , , , , , , ,Y, , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-125.250000000381633,71.966666666589504,2895,20496,20490,SACHS HARBOR,CA,71.966667,-125.25,71,58,N,125,15,W,CAN,CA7621,V,CN,P, , ,Y,Y, , , , , ,2, , , , , , , , , , , , , , , , , , , ,Y, , ,Y, , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , 
-116.933333333092705,68.933333333400412,2896,20497,20490,CAPE YOUNG,CA,68.933333,-116.933333,68,56,N,116,56,W,CAN,CA7667,V,OR,P, , ,Y,Y, , ,F, , ,0, , , , , , , , , , , , , , , , , , , ,Y, , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-114.766666666893983,68.783333333244315,2897,20498,20490,BERNARD HARBOR,CA,68.783333,-114.766667,68,47,N,114,46,W,CAN,15955,S,CN,F, , ,Y,Y, , ,J, , ,0, , , , , , , , , , , , , , , , , , , ,Y, , ,Y, , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , 
-113.266666666803332,68.483333333177342,2898,20499,20490,LADY FRANKLIN POINT,CA,68.483333,-113.266667,68,29,N,113,16,W,CAN,15955,V,CN,F, , ,Y,Y, , ,M, , ,1, , , , , , , , , , , , , , , , , , , ,Y, , ,Y, , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , 
-115.050000000304308,67.799999999961926,2899,20500,20490,COPPERMINE,CA,67.8,-115.05,67,48,N,115,3,W,CAN,CA7777,V,RN,F, , ,Y,Y, , ,J,P, ,1, ,Y, , , , , , , , , , , , , , , , ,Y,Y, ,Y,Y, , , , , , , , , , , , , , , , , , , , ,Y, , , , ,C, , 
-105.066666666846842,69.116666666685262,2900,20510,20490,CAMBRIDGE BAY,CA,69.116667,-105.066667,69,7,N,105,4,W,CAN,CA7750,V,CN,G, , ,Y,Y, , ,O, , ,1, ,Y, , , , , , , , , , , , , , , ,Y,Y,Y, ,Y,Y, , , ,Y, , , , , , , , , , , , , , , ,Y,Y,Y, , , ,C, , 
-95.900000000225162,74.683333333395566,2901,20520,20490,RESOLUTE BAY,CA,74.683333,-95.9,74,41,N,95,54,W,CAN,CA7511,V,CN,F, , ,Y,Y, ,H,N, , ,6, ,N,Y, , , , , , , , ,Y, , ,Y, , , ,Y,Y, , ,Y, , , , , , , , ,Y, , , , , , , , , , , ,Y, , , , , , , 
14.233333333714272,78.066666666715605,2902,20560,20540,BARENTSBURG,XR,78.066667,14.233333,78,4,N,14,14,E,182,42052,V,CN,F, , ,Y,Y, , ,A,L, ,0, , , , , ,Y, , , , , , , , , , , , , , , ,Y,Y, , , ,Y, , ,N, , , , , , , , , , , , , , , , , , , , , 
15.700000000409677,78.200000000005247,2903,20570,20540,LONGYEARBYEN,XR,78.2,15.7,78,12,N,15,42,E,182,42036,V,CN,G,N,N,Y,Y,N, ,A,L, ,3,M, , , , , , , , , , , , , , , , ,Y, ,Y, ,Y,Y, , , ,Y, , ,N, , , , , , , , , , , , , ,Y, , , , , , , 
11.950000000183076,78.916666666629126,2904,20580,20540,NY ALESUND,XR,78.916667,11.95,78,55,N,11,57,E,182,42036,V,CN,F,N,N,Y,Y,N, ,A,L, ,0,M,Y, , , , , , , , , , , , , , , ,Y, , , ,Y,Y, , , , , , ,N, , , , , , , , , , , , , , , , , , , , , 
30.049999999659804,69.733333333256368,2905,20650,20620,KIRKENES,NO,69.733333,30.05,69,44,N,30,3,E,182,43040,S,CN,G,N,N,N,Y,Y,A,A,N,K,3,M, , ,Y,N,Y,Y,Y, ,Y, ,Y, ,Y, ,Y, ,Y, ,Y, ,Y,Y, , , ,Y,Y, ,N,Y,Y, , ,Y, ,Y,N,N,N,Y,N, ,Y,Y,N,N,N,N, , 
29.750000000001013,70.066666666547135,2906,20690,20620,VADSO,NO,70.066667,29.75,70,4,N,29,45,E,182,43041,S,CB,F,Y,N,N,Y,Y,M,N,N,M,3,M,Y, ,Y,N,Y,Y,Y, , ,Y,Y, ,Y, ,Y, ,Y,Y,Y, ,Y, , , , ,Y,Y, ,N, , , , , , , ,Y, , , , , ,Y,Y,Y,N,N,C, , 
29.733333333752523,70.633333333196461,2907,20695,20620,BATSFJORDEN,NO,70.633333,29.733333,70,38,N,29,44,E,182,43040,S,CN,G, , , , , , ,J,N, ,0,M,Y,Y, ,N,Y,N,Y,Y, , ,Y, ,Y,Y, , ,Y,Y,Y, ,Y, , , , ,Y,Y, ,Y,Y,Y, , , , , ,Y, , , , , ,Y,Y,Y,Y,Y,C,S, 
31.116666666510685,70.366666666690151,2908,20700,20620,VARDO,NO,70.366667,31.116667,70,22,N,31,7,E,182,43040,S,CN,E,Y,Y,N,Y,N,E,M,M, ,3,M, , , ,N,Y,Y, ,Y,N,N,Y, , ,Y, , ,Y,Y,Y, ,Y,Y, ,Y, , ,Y, ,N, ,Y,N,N,N,Y,Y, , , , , , ,Y,Y, , , ,C, , 
29.100000000141403,70.866666666778826,2909,20710,20620,BERLEVAG,NO,70.866667,29.1,70,52,N,29,6,E,182,43040,V,OR,P,N,N,N,Y,N, ,L,N, ,0,M, , ,N,N,Y,Y, , , , , , , , , , , , , , , ,Y, , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y, , , , ,C, , 
27.333333332888877,70.949999999990979,2910,20740,20620,KJOLLEFJORDEN,NO,70.95,27.333333,70,57,N,27,20,E,182,43060,V,CN,G,Y,Y,N,Y,N, ,C,N, ,0,M, , ,N,N,Y,Y, ,Y, , , , , , , , , , , , , ,Y, , , ,Y, , ,Y, , , , , , , , , , , , ,Y,Y,Y, , , , , , 
25.999999999774413,70.983333333315954,2911,20800,20620,HONNINGSVAG,NO,70.983333,26,70,59,N,26,0,E,182,43059,S,CN,F,N,N,N,Y,N, ,A,M,H,0,L, , ,N,N,Y,Y,Y, , ,N,N, ,Y, ,Y, ,Y,Y,Y, ,Y,Y, ,Y, ,Y, , ,Y,Y, , , , , ,Y, , , , , , ,Y,Y, , , ,C, , 
173.233333333440299,52.833333333298988,2912,20180,20095,MASSACRE BAY,US,52.833333,173.233333,52,50,N,173,14,E,CP09,16432,V,CN,F,N,N,N,Y, , ,A,K, ,3, , , , , , , ,Y, , , , , , , ,Y, ,Y,Y,Y, ,Y,Y, , , ,Y,N, , , , , , , , , ,N,N,N,N,N, , , , , , , , , 
-170.26666666665426,57.133333333515807,2913,20190,20185,VILLAGE COVE,US,57.133333,-170.266667,57,8,N,170,16,W,CP09,16382,V,OR,P,N,N,N,Y, , ,G, , ,3, ,Y, , , , , , , , , , , , , , ,Y, ,Y,Y, , ,Y, , , ,Y, , , , , , , , , , , , , , , , , , , , , ,C, ,S
-148.066666666750137,60.050000000143839,2914,19740,19080,SAN JUAN CANNERY,US,60.05,-148.066667,60,3,N,148,4,W,CP09,16702,V,CN,G,N,N,N, , , , ,K, ,9, , , , , ,Y, ,Y, , , , , , , , ,Y, ,Y, , ,Y, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , 
-148.066666666750137,60.050000000143839,2915,19750,19080,LATOUCHE,US,60.05,-148.066667,60,3,N,148,4,W,CP09,16702,V,CN,G, , , , , , , , , ,9, , , , , ,Y, ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-149.433333333259867,60.100000000146487,2916,19760,19080,SEWARD,US,60.1,-149.433333,60,6,N,149,26,W,CP09,16682,S,CN,P,N,N,N,Y, ,A,A,K, ,10, , , , , ,Y, ,Y, , , , ,Y, , ,Y,Y, ,Y,Y,Y,Y,Y, , , ,Y,Y, ,N, ,Y, , , ,Y, ,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,C, ,S
-151.816666666976744,59.350000000040708,2917,19770,19080,PORT GRAHAM,US,59.35,-151.816667,59,21,N,151,49,W,CP09,16646,V,CN,G,N,Y,N,Y, , , ,O, ,14, , , , , ,Y, ,Y, , , , , , , , , , ,Y,Y, ,Y, , , , ,N,N, , , , , , , , , ,N,N,N,N,N,Y,Y,N,Y,N,N, , ,S
-151.733333333039496,59.433333333269921,2918,19780,19080,SELDOVIA,US,59.433333,-151.733333,59,26,N,151,44,W,CP09,16646,V,CN,E,N,N,N,Y, ,M,F,M, ,15, , , , , ,Y, ,Y, , , , , , , , ,Y, ,Y,Y, ,Y,Y, , , ,Y,N, , , , , , , , , ,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y, , , 
-151.416666666233937,59.59999999998891,2919,19781,19080,HOMER,US,59.6,-151.416667,59,36,N,151,25,W,CP09,16645,V,CN,F,N,N,N,Y, , ,E,M, ,28,L,Y, , , ,Y, ,Y, , , ,Y,Y, , , ,Y, ,Y,Y, ,Y,Y, , , ,Y,Y, ,N, ,Y, , ,Y, , ,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N, , 
-151.416666666233937,59.59999999998891,2920,19785,19080,COAL POINT,US,59.6,-151.416667,59,36,N,151,25,W,CP09,16645,V,CN,F,N,N,N,Y, , ,E,M, ,17, ,Y, , , ,Y, ,Y, , , , ,Y, , , ,Y, ,Y,Y, ,Y,Y, , , ,Y, , , , , , , , , , , , , , , ,Y,Y,Y, , , , , , 
-151.68333333339578,60.050000000143839,2921,19788,19080,NINILCHIK,US,60.05,-151.683333,60,3,N,151,41,W,CP09,16661,V,CN,G,N,N,N,Y, ,P,P, , ,17, , , , , , , , , , , , , , , , ,Y, ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-151.266666666404518,60.549999999879468,2922,19790,19080,KENAI,US,60.55,-151.266667,60,33,N,151,16,W,CP09,16662,V,CN,F,N,N,Y,Y, , ,M, , ,18, , , , , ,Y, ,Y, , , ,Y, , , , ,Y, ,Y,Y, , ,Y, , , , , , ,Y,Y,Y,Y, , ,Y,Y, , , , , , ,Y,Y,Y, , ,C, , 
-151.399999999985454,60.683333333542294,2923,19795,19080,NIKISKI,US,60.683333,-151.4,60,41,N,151,24,W,CP09,16662,V,CN,F,N,N,N,Y, , , , ,H,11,L,Y, ,Y,N,Y, ,Y, , ,N,Y, , , ,Y, ,Y,Y,Y, ,Y, , , , ,Y,Y, , , , , , , , , ,Y,Y,N,Y,Y,N,Y,N,N,N,N,C, , 
-149.899999999894817,61.216666666678364,2924,19800,19080,ANCHORAGE,US,61.216667,-149.9,61,13,N,149,54,W,CP09,16665,S,CN,F,Y,N,N,Y, ,M,E,K,K,15,L,Y,Y,Y, ,Y, ,Y, ,Y, ,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,C, , 
-152.133333333782303,60.549999999879468,2925,19805,19080,DRIFT RIVER,US,60.55,-152.133333,60,33,N,152,8,W,CP09,16662,V,CN,F,N,N,N,Y, , , , ,E,0, , , , , ,Y, ,Y, , , , , , , , , , , ,Y, ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-152.583333333270502,60.100000000146487,2926,19807,19080,SNUG HARBOR,US,60.1,-152.583333,60,6,N,152,35,W,CP09,16661,V,CN,G,N,N,Y,Y, , ,B,N, ,0, , , , , , , , , , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , 
-152.500000000231609,57.916666666482456,2927,19810,19080,OUZINKIE,US,57.916667,-152.5,57,55,N,152,30,W,CP09,16594,V,CN,F,N,N,N,Y, , , ,N, ,7, , , , , ,Y, , , , , , , , , , ,Y, ,Y, , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-152.40000000004585,57.783333333338454,2928,19820,19080,KODIAK,US,57.783333,-152.4,57,47,N,152,24,W,CP09,16595,S,CN,G,N,N,N,Y, ,M,H,L,L,7,L, , ,Y, ,Y,Y,Y, , , ,Y, , , ,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y,Y, , , ,Y, , , , ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,C, , 
